,date,like,place,tags
71,2021-05-30,3,BHC치킨 오남점,"['#오남', '#오남리', '#남양주', '#오남읍', '#진접', '#장현', '#진접읍', '#진접택지', '#치킨', '#치느님', '#🐔', '#🍗', '#bhc', '#bhc치킨', '#전지현', '#전지현씨bhc', '#오남맘', '#진접맘', '#예약', '#단체예약', '#대청소', '#주방청소', '#홀청소', '#소독', '#깨끗', '#bhc치킨오남점', '#bhc남양주오남점', '#bhc오남점', '#오남맛집', '#박점장포에버']"
72,2021-05-30,0,,"['#어쩌다', '#정답', '#인천', '#스타트업파크', '#인천스타트업파크', '#어쩌다', '#정답', '#상품', '#이벤트', '#치킨']"
73,2021-05-30,56,구리,"['#막걸리', '#지코바', '#치킨', '#치느님', '#비', '#소통', '#서울', '#구리', '#치킨추천', '#맛집', '#먹스타그램', '#먹방', '#먹스타', '#선팔', '#선팔하면맞팔', '#맞팔', '#맞팔해요', '#맞팔환영', '#맞팔선팔환영', '#좋아요', '#존맛', '#존맛탱', '#좋반테러', '#좋반', '#소통', '#소통해요', '#맛있다', '#맛있어', '#맛있다그램', '#먹팔', '#먹팔해요']"
74,2021-05-30,7,,"['#치킨', '#떡볶이', '#컵라면🍜']"
75,2021-05-30,13,,"['#분식', '#떡볶이', '#순대', '#쁘야호', '#오뎅', '#야식', '#볼링', '#비비큐', '#치킨', '#밀떡', '#쌀떡']"
76,2021-05-30,8,"Seoul, Korea","['#bhc', '#치킨', '#너무맛있어', '#강추', '#먹스타그램']"
77,2021-05-30,13,,"['#먹스타그램', '#맛스타그램', '#치킨', '#소통', '#데일리', '#일상', '#인친', '#맞팔', '#선팔', '#팔로우', '#선팔하면맞팔', '#다이렉트', '#chicken', '#daily', '#direct', '#follow4like', '#like4follow', '#follow4follow', '#like4like', '#fff', '#lfl', '#follower', '#followme', '#followforfollowback', '#daily', '#instagood', '#좋아요', '#댓글', '#좋아요반사']"
78,2021-05-30,34,,"['#대게찜🦀', '#가리비찜', '#회', '#치킨', '#안냐뷰']"
79,2021-05-30,28,,"['#60계치킨', '#호랑이치킨', '#먹스타그램', '#리뷰이벤트', '#치킨맛집', '#배달음식', '#혜자로운60계이벤트', '#치킨']"
80,2021-05-30,2,,"['#탱', '#카페', '#예쁜카페', '#쉐이크', '#달달', '#햄버거', '#치킨', '#jmt', '#예쁘다', '#❤']"
81,2021-05-30,2,,"['#지리산', '#건강하기', '#한달살기', '#폐관수련', '#다이어트', '#드림파', '#굿데이펜션', '#24일차', '#문의는dm', '#치킨', '#먹고싶다', '#ㄷㄷ', '#황금올리브치킨']"
82,2021-05-30,7,,"['#인스타그램', '#데일리그램', '#일상그램', '#BBQ', '#레드뭐시기', '#블랙뭐시기', '#치킨', '#껍데기맛집']"
83,2021-05-30,3,,"['#치킨난반', '#대다나다', '#신사치킨클럽', '#물교자', '#크리스피치킨윙', '#스파이시치킨케이윙', '#가로수길', '#아우어베이커리', '#가로수길맛집', '#치킨', '#cnpcompany']"
84,2021-05-30,18,춘천 e편한세상 한숲시티,"['#춘천', '#치킨매니아', '#치킨매니아퇴계점', '#춘천치킨', '#춘천치킨맛집', '#치킨맛집', '#치킨', '#새우치킨', '#레게노치킨', '#허니치킨', '#허니콤보', '#싹쓰리치킨', '#레게노', '#레게노시리즈', '#똥집튀김', '#양념똥집튀김', '#닭똥집', '#닭똥집튀김', '#떡볶이', '#닭발', '#닭발튀김', '#춘천이편한세상', '#이편한세상', '#이편한세상한숲시티', '#한숲시티', '#한숲시티상가', '#춘천여행']"
85,2021-05-30,3,우리집이야,"['#치킨', '#노랑통닭', '#먹스타그램', '#완맛탱']"
