,date,like,place,tags
35,2021-04-30,2,,"['#서대문네일', '#충정로역네일', '#충정로네일', '#광화문네일', '#서대문역네일샵', '#서대문네일샵', '#충정로역네일샵', '#충정로네일샵', '#젤네일', '#젤네일아트', '#네일아트', '#드릴케어', '#통젤', '#네일', '#손스타그램', '#네일스타그램', '#패디', '#pedicure', '#nail', '#nailart', '#instanail', '#nailstagram', '#봄네일', '#생화네일', '#네일와이']"
36,2021-04-30,5,,"['#스팽글네일', '#스마일네일', '#연보라네일', '#봄네일', '#깔끔한네일', '#春ネイル', '#귀여운네일', '#💅', '#gelnails', '#gelnail', '#nailart', '#젤네일', '#네일아트', '#ネイルアート', '#ネイル', '#손스타그램', '#젤네일아트', '#ジェルアート', '#ジェルネイル', '#젤네일디자인', '#NOTD', '#ネイルデザイン', '#네일스타그램', '#美甲', '#김포네일']"
37,2021-04-30,7,,"['#화정꿀비네일', '#첫줄안녕', '#화정네일', '#원당네일', '#일산네일', '#행신네일', '#예약', '#일상', '#화정역', '#화정역맛집', '#일산맛집', '#봄네일', '#아이보리네일', '#유지력좋은샵', '#꿀비네일', '#고양네일', '#능곡네일', '#3호선', '#nail', '#꼼꼼한시술', '#화려한네일', '#젤네일', '#네일아트', '#이달의아트', '#정품스와로브스키', '#좋아요반사', '#소통', '#다이렉트환영', '#마스크착용', '#❤']"
38,2021-04-30,5,,"['#우쥬라이크네일', '#보문역네일', '#보문동네일', '#안암동네일', '#성신여대네일', '#젤네일', '#네일아트', '#짧은손톱네일', '#작은손톱네일', '#네일유지력', '#성북구네일', '#W헤어', '#보문동미용실', '#안암동미용실', '#이달의아트', '#이달의네일', '#이벤트젤', '#ネールアート', '#春のネール', '#夏のネール', '#韓国のネールアート', '#トンデムンネール', '#봄네일', '#체크네일', '#고양이네일']"
39,2021-04-30,2,ネイルサロン きのこ,"['#nail', '#nailart', '#gel', '#gelnail', '#gelart', '#handnail', '#handgel', '#잴', '#잴네일', '#잴아트', '#네일아트', '#네일', '#네일아트그램', '#ネイル', '#ネイルアート', '#ジェルアート', '#ジェルネイル', '#個性派ネイル', '#オシャレネイル', '#ネイルサロンきのこ', '#マグネットネイル', '#nailsalonkinoko', '#nailsalonきのこ', '#渋谷区', '#原宿', '#神宮前', '#原宿ネイルサロン', '#神宮前ネイルサロン', '#東京ネイルサロン']"
40,2021-04-30,2,별내카페거리,"['#별내지니네일', '#별내네일', '#별내카페거리', '#메이뷰티', '#별내', '#별내네일', '#갈매네일', '#구리네일', '#네일아트', '#네일케어', '#손케어', '#케어잘하는곳', '#네일잘하는곳', '#네일추천', '#별내카페거리', '#패디큐어', '#풀칼라네일', '#스와네일', '#포인트네일', '#이쁨', '#데일리', '#nail', '#nails', '#美甲', '#무광네일', '#초록컬러']"
41,2021-04-30,1,헤스티니,"['#swarovskinails💎', '#헤스티니', '#로맨틱네일', '#스와로브스키네일', '#네일아트', '#네일', '#네일샵', '#이달의아트', '#hestiny', '#nail', '#nailart', '#gelnail', '#swarovskinails', '#weddingnail', '#kbeauty', '#koreannail']"
42,2021-04-30,4,,"['#꽃다울nail', '#네일', '#네일아트', '#광주네일', '#남구네일샵', '#진월동네일', '#스톤네일', '#유행네일', '#디자인아트', '#젤네일', '#좋아요', '#스톤아트', '#시럽네일', '#무광네일', '#봉선동', '#선팔', '#맞팔', '#좋아요반사', '#데일리', '#이달의아트', '#이달의네일', '#유행네일', '#네일디자인', '#nail']"
43,2021-04-30,0,Nail room-Aries-,"['#フリルネイル', '#チュールネイル', '#猫耳ネイル', '#フレンチ', '#推しネイル', '#痛ネイル', '#モチーフネイル', '#キャラクターネイル', '#ペイントアート', '#オーダーチップ', '#ネイルチップ', '#フルオーダー', '#プライベートサロン', '#平塚ネイルサロン', '#平塚駅', '#湘南', '#駅近', '#完全個室', '#ネット予約', '#ネイルブック', '#2wink', '#あんスタ', '#aries', '#nailstagram', '#네일아트', '#이타네일']"
44,2021-04-30,5,,"['#서대문네일', '#충정로역네일', '#충정로네일', '#광화문네일', '#서대문역네일샵', '#서대문네일샵', '#충정로역네일샵', '#충정로네일샵', '#젤네일', '#젤네일아트', '#네일아트', '#드릴케어', '#통젤', '#네일', '#손스타그램', '#네일스타그램', '#패디', '#pedicure', '#nail', '#nailart', '#instanail', '#nailstagram', '#봄네일', '#생화네일', '#네일와이']"
45,2021-04-30,6,배곧 한라비발디,"['#selfie', '#nailart', '#ootd', '#l4l', '#f4f', '#likes', '#koreanail', '#koreanstyle', '#korea', '#셀피', '#오오티디', '#네일아트', '#좋아요', '#선팔맞팔', '#좋반', '#배곧신도시네일', '#배곧네일', '#배곧네일샵', '#시흥네일', '#정왕동네일', '#네일맛집', '#연장맛집', '#매장이전', '#매장이전공지', '#안산네일', '#퍼퓸더네일즈']"
46,2021-04-30,2,일산가로수길 - ILSAN Garosugil,"['#네일브랜디', '#일산네일', '#주엽네일', '#대화네일', '#네일샵', '#네일아트', '#네일', '#네일디자인', '#네일아트잘하는곳', '#꽃', '#꽃네일', '#드로잉', '#데이지네일', '#데이지', '#아크릴연장', '#아크릴', '#일산아크릴연장', '#연장네일', '#봄네일', '#봄', '#그라데이션네일', '#이달의아트', '#이달의네일']"
